file,filename,model,domain,condition,iteration,corpus_type,is_partial,word_count,file_size_kb,issues,source,jsd_score,tfidf_distance,bert_score_f1,mattr,hedge_density,mean_sent_len,sent_len_var,sent_var_red
E:\Research paper\output\gemini_policy_drafts\DPDP unconstrained iteration 9 gemini.txt,DPDP unconstrained iteration 9 gemini.txt,Gemini,Data Protection,Unconstrained,9.0,Primary,False,921,5.71,none,ai_draft,0.5491399688116055,0.2066545435875481,0.64594966173172,0.7197346200241256,0.21715526601520088,22.29268292682927,214.10945865556215,-90.6605031734053
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 1 gemini.txt,National innovation iteration 1 gemini.txt,Gemini,National Security,Innovation,1.0,Primary,False,633,4.2,none,ai_draft,0.6885965370364893,0.671981586979776,0.5900816917419434,0.8335357142857143,0.7898894154818324,27.52173913043478,141.37996219281666,-92.52470621338647
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 10 gemini.txt,National innovation iteration 10 gemini.txt,Gemini,National Security,Innovation,10.0,Primary,False,773,5.06,none,ai_draft,0.6840817271804741,0.6816245058711266,0.5933970808982849,0.8198280802292264,0.258732212160414,29.76923076923077,137.63905325443787,-92.72250222994793
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 2 gemini.txt,National innovation iteration 2 gemini.txt,Gemini,National Security,Innovation,2.0,Primary,False,776,5.2,none,ai_draft,0.6913398787952645,0.6989320731146708,0.5920795202255249,0.8416231884057972,0.3865979381443299,26.517241379310345,114.8703923900119,-93.92636751926828
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 3 gemini.txt,National innovation iteration 3 gemini.txt,Gemini,National Security,Innovation,3.0,Primary,False,792,5.27,none,ai_draft,0.6919439432747274,0.7155907161166384,0.5984267592430115,0.82950634696756,0.5050505050505051,27.20689655172414,124.23305588585016,-93.43132805843477
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 4 gemini.txt,National innovation iteration 4 gemini.txt,Gemini,National Security,Innovation,4.0,Primary,False,823,5.62,none,ai_draft,0.6910386822951514,0.773747718268847,0.5910059213638306,0.8259733333333333,0.3645200486026731,21.5,114.14473684210526,-93.96473567501224
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 5 gemini.txt,National innovation iteration 5 gemini.txt,Gemini,National Security,Innovation,5.0,Primary,False,704,4.77,none,ai_draft,0.7036238757646543,0.7566430909100166,0.5897670388221741,0.8280573248407643,0.14204545454545456,24.310344827586206,82.8347205707491,-95.62021475749233
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 6 gemini.txt,National innovation iteration 6 gemini.txt,Gemini,National Security,Innovation,6.0,Primary,False,894,6.04,none,ai_draft,0.6819622835376541,0.7404759098342257,0.591326117515564,0.8226044226044227,0.5592841163310962,26.029411764705884,321.49913494809687,-83.00112371934668
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 7 gemini.txt,National innovation iteration 7 gemini.txt,Gemini,National Security,Innovation,7.0,Primary,False,733,5.03,none,ai_draft,0.6846778223962818,0.7158090388346985,0.5908594131469727,0.8358966565349544,0.2728512960436562,29.32,230.21760000000003,-87.82752401290062
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 8 gemini.txt,National innovation iteration 8 gemini.txt,Gemini,National Security,Innovation,8.0,Primary,False,740,4.84,none,ai_draft,0.6905856133624128,0.7062332030164264,0.5963966250419617,0.8103975535168195,0.40540540540540543,27.40740740740741,172.46364883401915,-90.88119403521
E:\Research paper\output\gemini_policy_drafts\National innovation iteration 9 gemini.txt,National innovation iteration 9 gemini.txt,Gemini,National Security,Innovation,9.0,Primary,False,798,5.38,none,ai_draft,0.6938124448966992,0.7379008265205647,0.5865617990493774,0.8212742382271468,0.37593984962406013,29.333333333333332,165.48148148148152,-91.25036765371993
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 1 gemini.txt,National status quo iteration 1 gemini.txt,Gemini,National Security,Status Quo,1.0,Primary,False,1197,7.18,none,ai_draft,0.4969840177504577,0.3434154359572158,0.6905169486999512,0.7298831985624439,0.1670843776106934,39.63333333333333,1305.1655555555558,-30.99095645081338
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 10 gemini.txt,National status quo iteration 10 gemini.txt,Gemini,National Security,Status Quo,10.0,Primary,False,1218,7.29,none,ai_draft,0.5019374802508131,0.4250898561499306,0.6742273569107056,0.7359469026548673,0.3284072249589491,40.3,1249.8766666666666,-33.91428929918557
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 2 gemini.txt,National status quo iteration 2 gemini.txt,Gemini,National Security,Status Quo,2.0,Primary,False,759,4.77,none,ai_draft,0.5485083889270966,0.4780822884369627,0.6817637085914612,0.7605286343612336,0.6587615283267457,41.77777777777778,591.283950617284,-68.73657926046425
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 3 gemini.txt,National status quo iteration 3 gemini.txt,Gemini,National Security,Status Quo,3.0,Primary,False,1239,7.47,none,ai_draft,0.4872620095393064,0.3848682981691025,0.6941883563995361,0.7344319167389419,0.16142050040355124,35.22857142857143,1547.547755102041,-18.1752920373197
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 4 gemini.txt,National status quo iteration 4 gemini.txt,Gemini,National Security,Status Quo,4.0,Primary,False,825,4.97,none,ai_draft,0.5465412684227071,0.4362981055610289,0.6861135363578796,0.7661208053691276,0.48484848484848486,37.13636363636363,969.7541322314049,-48.725428082052915
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 5 gemini.txt,National status quo iteration 5 gemini.txt,Gemini,National Security,Status Quo,5.0,Primary,False,974,5.98,none,ai_draft,0.5427427903690469,0.4437150435135336,0.6609340906143188,0.7641348314606742,0.41067761806981523,40.25,1313.1041666666667,-30.571212030226423
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 6 gemini.txt,National status quo iteration 6 gemini.txt,Gemini,National Security,Status Quo,6.0,Primary,False,1230,7.3,none,ai_draft,0.4970690056730829,0.3833871312639554,0.6790043115615845,0.7201401050788092,0.3252032520325203,42.10344827586207,1946.5065398335316,2.9191691463014537
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 7 gemini.txt,National status quo iteration 7 gemini.txt,Gemini,National Security,Status Quo,7.0,Primary,False,1402,8.33,none,ai_draft,0.4723901419827383,0.3097135465694366,0.727023720741272,0.7363373860182371,0.28530670470756064,40.970588235294116,1212.6756055363321,-35.881250223561516
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 8 gemini.txt,National status quo iteration 8 gemini.txt,Gemini,National Security,Status Quo,8.0,Primary,False,1090,6.54,none,ai_draft,0.5071395228932388,0.4033725230445482,0.69951331615448,0.7280995024875622,0.27522935779816515,37.41379310344828,1368.1736028537455,-27.65948247692417
E:\Research paper\output\gemini_policy_drafts\National status quo iteration 9 gemini.txt,National status quo iteration 9 gemini.txt,Gemini,National Security,Status Quo,9.0,Primary,False,1080,6.59,none,ai_draft,0.5051969686583008,0.3503271825781938,0.6991495490074158,0.7536008024072217,0.4629629629629629,34.67741935483871,1357.250780437045,-28.237013445792915
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 1 gemini.txt,National unconstrained iteration 1 gemini.txt,Gemini,National Security,Unconstrained,1.0,Primary,False,745,4.71,none,ai_draft,0.6348044063831717,0.5257901955000184,0.6145684719085693,0.7806051437216339,0.2684563758389262,27.59259259259259,162.98216735253772,-91.38251585272292
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 10 gemini.txt,National unconstrained iteration 10 gemini.txt,Gemini,National Security,Unconstrained,10.0,Primary,False,891,5.67,none,ai_draft,0.6412009931091066,0.6302528498188571,0.6222434639930725,0.7993773349937733,0.33670033670033667,31.642857142857142,218.58673469387753,-88.44249188958756
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 2 gemini.txt,National unconstrained iteration 2 gemini.txt,Gemini,National Security,Unconstrained,2.0,Primary,False,750,4.9,none,ai_draft,0.6660088132961104,0.6317773997684109,0.6029707789421082,0.8043219076005962,0.13333333333333333,29.72,134.6816,-92.87887397877434
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 3 gemini.txt,National unconstrained iteration 3 gemini.txt,Gemini,National Security,Unconstrained,3.0,Primary,False,686,4.5,none,ai_draft,0.6667927807143951,0.6485941443163854,0.5985651612281799,0.8223645320197045,0.1457725947521866,31.09090909090909,165.53719008264463,-91.24742212909483
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 4 gemini.txt,National unconstrained iteration 4 gemini.txt,Gemini,National Security,Unconstrained,4.0,Primary,False,851,5.38,none,ai_draft,0.6377638610221188,0.6277973722749859,0.6205016374588013,0.7950918635170604,0.23501762632197415,33.72,361.1616,-80.90401905213854
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 5 gemini.txt,National unconstrained iteration 5 gemini.txt,Gemini,National Security,Unconstrained,5.0,Primary,False,662,4.23,none,ai_draft,0.6624129395342295,0.6181254032452177,0.5964937806129456,0.7963103448275862,0.1510574018126888,22.066666666666666,87.92888888888886,-95.35086679483963
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 6 gemini.txt,National unconstrained iteration 6 gemini.txt,Gemini,National Security,Unconstrained,6.0,Primary,False,655,4.45,none,ai_draft,0.7000097846593643,0.6845719658148036,0.5725855827331543,0.8195804195804195,0.3053435114503817,27.125,67.109375,-96.45167330518281
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 7 gemini.txt,National unconstrained iteration 7 gemini.txt,Gemini,National Security,Unconstrained,7.0,Primary,False,957,6.12,none,ai_draft,0.6557231970347389,0.6123085193316036,0.6125081181526184,0.780802752293578,0.10449320794148381,29.71875,388.2646484375,-79.47097828426215
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 8 gemini.txt,National unconstrained iteration 8 gemini.txt,Gemini,National Security,Unconstrained,8.0,Primary,False,816,5.29,none,ai_draft,0.6487880892518123,0.6169607863177393,0.5958717465400696,0.8142547425474255,0.3676470588235294,30.25925925925926,298.562414266118,-84.21387496740154
E:\Research paper\output\gemini_policy_drafts\National unconstrained iteration 9 gemini.txt,National unconstrained iteration 9 gemini.txt,Gemini,National Security,Unconstrained,9.0,Primary,False,919,5.84,none,ai_draft,0.6368862003078138,0.5966147984428405,0.6124128103256226,0.7777751196172249,0.3264417845484222,26.794117647058822,177.10467128027685,-90.63580561016057
